NUTS2_code,process,season,day_type,hour,load,temperature
BG33,shw_residential,2.0,0,9,16160.7,
BG33,shw_residential,2.0,0,10,12539.5,
BG33,shw_residential,2.0,0,11,10340.9,
BG33,shw_residential,2.0,0,12,9306.3,
BG33,shw_residential,2.0,0,13,9435.61,
BG33,shw_residential,2.0,0,14,9564.93,
BG33,shw_residential,2.0,0,15,8788.99,
BG33,shw_residential,2.0,0,16,7754.37,
BG33,shw_residential,2.0,0,17,7107.73,
BG33,shw_residential,2.0,0,18,9176.95,
BG33,shw_residential,2.0,0,19,11634.2,
BG33,shw_residential,2.0,0,20,13444.8,
BG33,shw_residential,2.0,0,21,12280.8,
BG33,shw_residential,2.0,0,22,11763.5,
BG33,shw_residential,2.0,0,23,9435.6,
BG33,shw_residential,2.0,0,24,6978.38,
BG33,shw_residential,2.0,1,1,2133.91,
BG33,shw_residential,2.0,1,2,1228.61,
BG33,shw_residential,2.0,1,3,452.647,
BG33,shw_residential,2.0,1,4,711.302,
BG33,shw_residential,2.0,1,5,1745.92,
BG33,shw_residential,2.0,1,6,3815.17,
BG33,shw_residential,2.0,1,7,8535.62,
BG33,shw_residential,2.0,1,8,15260.7,
BG33,shw_residential,2.0,1,9,19916.4,
BG33,shw_residential,2.0,1,10,19528.4,
BG33,shw_residential,2.0,1,11,16941.8,
BG33,shw_residential,2.0,1,12,15907.2,
BG33,shw_residential,2.0,1,13,17200.6,
BG33,shw_residential,2.0,1,14,16036.7,
BG33,shw_residential,2.0,1,15,15907.3,
BG33,shw_residential,2.0,1,16,17329.9,
BG33,shw_residential,2.0,1,17,21080.4,
BG33,shw_residential,2.0,1,18,23537.7,
BG33,shw_residential,2.0,1,19,21339.1,
BG33,shw_residential,2.0,1,20,16166.0,
BG33,shw_residential,2.0,1,21,10863.5,
BG33,shw_residential,2.0,1,22,7242.34,
BG33,shw_residential,2.0,1,23,5949.06,
BG33,shw_residential,2.0,1,24,4556.15,
BG33,shw_residential,2.0,2,1,2974.53,
BG33,shw_residential,2.0,2,2,1810.59,
BG33,shw_residential,2.0,2,3,646.64,
BG33,shw_residential,2.0,2,4,581.974,
BG33,shw_residential,2.0,2,5,581.974,
BG33,shw_residential,2.0,2,6,2392.56,
BG33,shw_residential,2.0,2,7,7113.0,
BG33,shw_residential,2.0,2,8,14743.3,
BG33,shw_residential,2.0,2,9,22632.3,
BG33,shw_residential,2.0,2,10,25736.2,
BG33,shw_residential,2.0,2,11,25348.2,
BG33,shw_residential,2.0,2,12,22115.0,
BG33,shw_residential,2.0,2,13,18364.5,
BG33,shw_residential,2.0,2,14,13579.4,
BG33,shw_residential,2.0,2,15,9182.25,
BG33,shw_residential,2.0,2,16,7630.32,
BG33,shw_residential,2.0,2,17,8794.27,
BG33,shw_residential,2.0,2,18,11380.8,
BG33,shw_residential,2.0,2,19,12156.8,
BG33,shw_residential,2.0,2,20,11380.8,
BG33,shw_residential,2.0,2,21,10992.8,
BG33,shw_residential,2.0,2,22,8794.26,
BG33,shw_residential,2.0,2,23,6464.62,
BG33,shw_residential,2.0,2,24,4267.81,
BG34,shw_residential,0.0,0,1,2845.21,
BG34,shw_residential,0.0,0,2,1034.62,
BG34,shw_residential,0.0,0,3,646.638,
BG34,shw_residential,0.0,0,4,646.638,
BG34,shw_residential,0.0,0,5,1681.26,
BG34,shw_residential,0.0,0,6,4914.43,
BG34,shw_residential,0.0,0,7,9828.88,
BG34,shw_residential,0.0,0,8,12932.7,
BG34,shw_residential,0.0,0,9,13450.1,
BG34,shw_residential,0.0,0,10,10604.9,
BG34,shw_residential,0.0,0,11,8794.28,
BG34,shw_residential,0.0,0,12,7501.0,
BG34,shw_residential,0.0,0,13,8018.31,
BG34,shw_residential,0.0,0,14,8276.96,
BG34,shw_residential,0.0,0,15,7759.65,
BG34,shw_residential,0.0,0,16,6725.03,
BG34,shw_residential,0.0,0,17,6466.38,
BG34,shw_residential,0.0,0,18,6983.69,
BG34,shw_residential,0.0,0,19,9570.23,
BG34,shw_residential,0.0,0,20,10604.8,
BG34,shw_residential,0.0,0,21,11122.2,
BG34,shw_residential,0.0,0,22,10087.5,
BG34,shw_residential,0.0,0,23,8535.6,
BG34,shw_residential,0.0,0,24,5949.05,
BG34,shw_residential,0.0,1,1,1422.6,
BG34,shw_residential,0.0,1,2,905.294,
BG34,shw_residential,0.0,1,3,129.328,
BG34,shw_residential,0.0,1,4,387.983,
BG34,shw_residential,0.0,1,5,1681.26,
BG34,shw_residential,0.0,1,6,4526.47,
BG34,shw_residential,0.0,1,7,8794.28,
BG34,shw_residential,0.0,1,8,13450.1,
BG34,shw_residential,0.0,1,9,15778.0,
BG34,shw_residential,0.0,1,10,14743.3,
BG34,shw_residential,0.0,1,11,12932.7,
BG34,shw_residential,0.0,1,12,11898.1,
BG34,shw_residential,0.0,1,13,12932.7,
BG34,shw_residential,0.0,1,14,11639.5,
BG34,shw_residential,0.0,1,15,11122.2,
BG34,shw_residential,0.0,1,16,11639.5,
BG34,shw_residential,0.0,1,17,14743.3,
BG34,shw_residential,0.0,1,18,18105.9,
BG34,shw_residential,0.0,1,19,18105.9,
BG34,shw_residential,0.0,1,20,15260.7,
BG34,shw_residential,0.0,1,21,11380.8,
BG34,shw_residential,0.0,1,22,7759.65,
BG34,shw_residential,0.0,1,23,5690.41,
BG34,shw_residential,0.0,1,24,3685.83,
BG34,shw_residential,0.0,2,1,1810.59,
BG34,shw_residential,0.0,2,2,775.967,
BG34,shw_residential,0.0,2,3,0.0,
BG34,shw_residential,0.0,2,4,129.328,
BG34,shw_residential,0.0,2,5,387.983,
BG34,shw_residential,0.0,2,6,2457.22,
BG34,shw_residential,0.0,2,7,5949.06,
BG34,shw_residential,0.0,2,8,12156.8,
BG34,shw_residential,0.0,2,9,17588.5,
BG34,shw_residential,0.0,2,10,21468.4,
BG34,shw_residential,0.0,2,11,21468.4,
BG34,shw_residential,0.0,2,12,19399.1,
BG34,shw_residential,0.0,2,13,15260.6,
BG34,shw_residential,0.0,2,14,11639.5,
BG34,shw_residential,0.0,2,15,8018.29,
BG34,shw_residential,0.0,2,16,6983.69,
BG34,shw_residential,0.0,2,17,7242.34,
BG34,shw_residential,0.0,2,18,8794.26,
BG34,shw_residential,0.0,2,19,9828.86,
BG34,shw_residential,0.0,2,20,9052.9,
BG34,shw_residential,0.0,2,21,8794.26,
BG34,shw_residential,0.0,2,22,6725.03,
BG34,shw_residential,0.0,2,23,4914.45,
BG34,shw_residential,0.0,2,24,3362.52,
BG34,shw_residential,1.0,0,1,3093.28,
BG34,shw_residential,1.0,0,2,1286.22,
BG34,shw_residential,1.0,0,3,255.128,
BG34,shw_residential,1.0,0,4,513.783,
BG34,shw_residential,1.0,0,5,1803.53,
BG34,shw_residential,1.0,0,6,6973.1,
BG34,shw_residential,1.0,0,7,14991.4,
BG34,shw_residential,1.0,0,8,19647.2,
BG34,shw_residential,1.0,0,9,18871.2,
BG34,shw_residential,1.0,0,10,14474.1,
BG34,shw_residential,1.0,0,11,11887.6,
BG34,shw_residential,1.0,0,12,11111.6,
BG34,shw_residential,1.0,0,13,10852.9,
BG34,shw_residential,1.0,0,14,10852.9,
BG34,shw_residential,1.0,0,15,9818.32,
BG34,shw_residential,1.0,0,16,8783.7,
BG34,shw_residential,1.0,0,17,7749.07,
BG34,shw_residential,1.0,0,18,11370.2,
BG34,shw_residential,1.0,0,19,13698.1,
BG34,shw_residential,1.0,0,20,16284.7,
BG34,shw_residential,1.0,0,21,13439.5,
BG34,shw_residential,1.0,0,22,13439.5,
BG34,shw_residential,1.0,0,23,10335.6,
BG34,shw_residential,1.0,0,24,8007.72,
BG34,shw_residential,1.0,1,1,2845.21,
BG34,shw_residential,1.0,1,2,1551.93,
BG34,shw_residential,1.0,1,3,775.965,
BG34,shw_residential,1.0,1,4,1034.62,
BG34,shw_residential,1.0,1,5,1810.58,
BG34,shw_residential,1.0,1,6,3103.86,
BG34,shw_residential,1.0,1,7,8276.95,
BG34,shw_residential,1.0,1,8,17071.2,
BG34,shw_residential,1.0,1,9,24054.9,
BG34,shw_residential,1.0,1,10,24313.6,
BG34,shw_residential,1.0,1,11,20951.0,
BG34,shw_residential,1.0,1,12,19916.4,
BG34,shw_residential,1.0,1,13,21468.4,
BG34,shw_residential,1.0,1,14,20433.8,
BG34,shw_residential,1.0,1,15,20692.4,
BG34,shw_residential,1.0,1,16,23020.3,
BG34,shw_residential,1.0,1,17,27417.5,
BG34,shw_residential,1.0,1,18,28969.4,
BG34,shw_residential,1.0,1,19,24572.2,
BG34,shw_residential,1.0,1,20,17071.2,
BG34,shw_residential,1.0,1,21,10346.2,
BG34,shw_residential,1.0,1,22,6725.03,
BG34,shw_residential,1.0,1,23,6207.72,
BG34,shw_residential,1.0,1,24,5426.46,
BG34,shw_residential,1.0,2,1,4138.48,
BG34,shw_residential,1.0,2,2,2845.21,
BG34,shw_residential,1.0,2,3,1293.28,
BG34,shw_residential,1.0,2,4,1034.62,
BG34,shw_residential,1.0,2,5,775.965,
BG34,shw_residential,1.0,2,6,2327.9,
BG34,shw_residential,1.0,2,7,8276.95,
BG34,shw_residential,1.0,2,8,17329.9,
BG34,shw_residential,1.0,2,9,27676.1,
BG34,shw_residential,1.0,2,10,30004.0,
BG34,shw_residential,1.0,2,11,29228.0,
BG34,shw_residential,1.0,2,12,24830.9,
BG34,shw_residential,1.0,2,13,21468.4,
BG34,shw_residential,1.0,2,14,15519.3,
BG34,shw_residential,1.0,2,15,10346.2,
BG34,shw_residential,1.0,2,16,8276.95,
BG34,shw_residential,1.0,2,17,10346.2,
BG34,shw_residential,1.0,2,18,13967.4,
BG34,shw_residential,1.0,2,19,14484.7,
BG34,shw_residential,1.0,2,20,13708.7,
BG34,shw_residential,1.0,2,21,13191.4,
BG34,shw_residential,1.0,2,22,10863.5,
BG34,shw_residential,1.0,2,23,8014.79,
BG34,shw_residential,1.0,2,24,5173.1,
BG34,shw_residential,2.0,0,1,2969.25,
BG34,shw_residential,2.0,0,2,1160.42,
BG34,shw_residential,2.0,0,3,450.883,
BG34,shw_residential,2.0,0,4,580.211,
BG34,shw_residential,2.0,0,5,1742.4,
BG34,shw_residential,2.0,0,6,5943.77,
BG34,shw_residential,2.0,0,7,12410.1,
BG34,shw_residential,2.0,0,8,16290.0,
BG34,shw_residential,2.0,0,9,16160.7,
BG34,shw_residential,2.0,0,10,12539.5,
BG34,shw_residential,2.0,0,11,10340.9,
BG34,shw_residential,2.0,0,12,9306.3,
BG34,shw_residential,2.0,0,13,9435.61,
BG34,shw_residential,2.0,0,14,9564.93,
BG34,shw_residential,2.0,0,15,8788.99,
BG34,shw_residential,2.0,0,16,7754.37,
BG34,shw_residential,2.0,0,17,7107.73,
BG34,shw_residential,2.0,0,18,9176.95,
BG34,shw_residential,2.0,0,19,11634.2,
BG34,shw_residential,2.0,0,20,13444.8,
BG34,shw_residential,2.0,0,21,12280.8,
BG34,shw_residential,2.0,0,22,11763.5,
BG34,shw_residential,2.0,0,23,9435.6,
BG34,shw_residential,2.0,0,24,6978.38,
BG34,shw_residential,2.0,1,1,2133.91,
BG34,shw_residential,2.0,1,2,1228.61,
BG34,shw_residential,2.0,1,3,452.647,
BG34,shw_residential,2.0,1,4,711.302,
BG34,shw_residential,2.0,1,5,1745.92,
BG34,shw_residential,2.0,1,6,3815.17,
BG34,shw_residential,2.0,1,7,8535.62,
BG34,shw_residential,2.0,1,8,15260.7,
BG34,shw_residential,2.0,1,9,19916.4,
BG34,shw_residential,2.0,1,10,19528.4,
BG34,shw_residential,2.0,1,11,16941.8,
BG34,shw_residential,2.0,1,12,15907.2,
BG34,shw_residential,2.0,1,13,17200.6,
BG34,shw_residential,2.0,1,14,16036.7,
BG34,shw_residential,2.0,1,15,15907.3,
BG34,shw_residential,2.0,1,16,17329.9,
BG34,shw_residential,2.0,1,17,21080.4,
BG34,shw_residential,2.0,1,18,23537.7,
BG34,shw_residential,2.0,1,19,21339.1,
BG34,shw_residential,2.0,1,20,16166.0,
BG34,shw_residential,2.0,1,21,10863.5,
BG34,shw_residential,2.0,1,22,7242.34,
BG34,shw_residential,2.0,1,23,5949.06,
BG34,shw_residential,2.0,1,24,4556.15,
BG34,shw_residential,2.0,2,1,2974.53,
BG34,shw_residential,2.0,2,2,1810.59,
BG34,shw_residential,2.0,2,3,646.64,
BG34,shw_residential,2.0,2,4,581.974,
BG34,shw_residential,2.0,2,5,581.974,
BG34,shw_residential,2.0,2,6,2392.56,
BG34,shw_residential,2.0,2,7,7113.0,
BG34,shw_residential,2.0,2,8,14743.3,
BG34,shw_residential,2.0,2,9,22632.3,
BG34,shw_residential,2.0,2,10,25736.2,
BG34,shw_residential,2.0,2,11,25348.2,
BG34,shw_residential,2.0,2,12,22115.0,
BG34,shw_residential,2.0,2,13,18364.5,
BG34,shw_residential,2.0,2,14,13579.4,
BG34,shw_residential,2.0,2,15,9182.25,
BG34,shw_residential,2.0,2,16,7630.32,
BG34,shw_residential,2.0,2,17,8794.27,
BG34,shw_residential,2.0,2,18,11380.8,
BG34,shw_residential,2.0,2,19,12156.8,
BG34,shw_residential,2.0,2,20,11380.8,
BG34,shw_residential,2.0,2,21,10992.8,
BG34,shw_residential,2.0,2,22,8794.26,
BG34,shw_residential,2.0,2,23,6464.62,
BG34,shw_residential,2.0,2,24,4267.81,
BG41,shw_residential,0.0,0,1,2845.21,
BG41,shw_residential,0.0,0,2,1034.62,
BG41,shw_residential,0.0,0,3,646.638,
BG41,shw_residential,0.0,0,4,646.638,
BG41,shw_residential,0.0,0,5,1681.26,
BG41,shw_residential,0.0,0,6,4914.43,
BG41,shw_residential,0.0,0,7,9828.88,
BG41,shw_residential,0.0,0,8,12932.7,
BG41,shw_residential,0.0,0,9,13450.1,
BG41,shw_residential,0.0,0,10,10604.9,
BG41,shw_residential,0.0,0,11,8794.28,
BG41,shw_residential,0.0,0,12,7501.0,
BG41,shw_residential,0.0,0,13,8018.31,
BG41,shw_residential,0.0,0,14,8276.96,
BG41,shw_residential,0.0,0,15,7759.65,
BG41,shw_residential,0.0,0,16,6725.03,
BG41,shw_residential,0.0,0,17,6466.38,
BG41,shw_residential,0.0,0,18,6983.69,
BG41,shw_residential,0.0,0,19,9570.23,
BG41,shw_residential,0.0,0,20,10604.8,
BG41,shw_residential,0.0,0,21,11122.2,
BG41,shw_residential,0.0,0,22,10087.5,
BG41,shw_residential,0.0,0,23,8535.6,
BG41,shw_residential,0.0,0,24,5949.05,
BG41,shw_residential,0.0,1,1,1422.6,
BG41,shw_residential,0.0,1,2,905.294,
BG41,shw_residential,0.0,1,3,129.328,
BG41,shw_residential,0.0,1,4,387.983,
BG41,shw_residential,0.0,1,5,1681.26,
BG41,shw_residential,0.0,1,6,4526.47,
BG41,shw_residential,0.0,1,7,8794.28,
BG41,shw_residential,0.0,1,8,13450.1,
BG41,shw_residential,0.0,1,9,15778.0,
BG41,shw_residential,0.0,1,10,14743.3,
BG41,shw_residential,0.0,1,11,12932.7,
BG41,shw_residential,0.0,1,12,11898.1,
BG41,shw_residential,0.0,1,13,12932.7,
BG41,shw_residential,0.0,1,14,11639.5,
BG41,shw_residential,0.0,1,15,11122.2,
BG41,shw_residential,0.0,1,16,11639.5,
BG41,shw_residential,0.0,1,17,14743.3,
BG41,shw_residential,0.0,1,18,18105.9,
BG41,shw_residential,0.0,1,19,18105.9,
BG41,shw_residential,0.0,1,20,15260.7,
BG41,shw_residential,0.0,1,21,11380.8,
BG41,shw_residential,0.0,1,22,7759.65,
BG41,shw_residential,0.0,1,23,5690.41,
BG41,shw_residential,0.0,1,24,3685.83,
BG41,shw_residential,0.0,2,1,1810.59,
BG41,shw_residential,0.0,2,2,775.967,
BG41,shw_residential,0.0,2,3,0.0,
BG41,shw_residential,0.0,2,4,129.328,
BG41,shw_residential,0.0,2,5,387.983,
BG41,shw_residential,0.0,2,6,2457.22,
BG41,shw_residential,0.0,2,7,5949.06,
BG41,shw_residential,0.0,2,8,12156.8,
BG41,shw_residential,0.0,2,9,17588.5,
BG41,shw_residential,0.0,2,10,21468.4,
BG41,shw_residential,0.0,2,11,21468.4,
BG41,shw_residential,0.0,2,12,19399.1,
BG41,shw_residential,0.0,2,13,15260.6,
BG41,shw_residential,0.0,2,14,11639.5,
BG41,shw_residential,0.0,2,15,8018.29,
BG41,shw_residential,0.0,2,16,6983.69,
BG41,shw_residential,0.0,2,17,7242.34,
BG41,shw_residential,0.0,2,18,8794.26,
BG41,shw_residential,0.0,2,19,9828.86,
BG41,shw_residential,0.0,2,20,9052.9,
BG41,shw_residential,0.0,2,21,8794.26,
BG41,shw_residential,0.0,2,22,6725.03,
BG41,shw_residential,0.0,2,23,4914.45,
BG41,shw_residential,0.0,2,24,3362.52,
BG41,shw_residential,1.0,0,1,3093.28,
BG41,shw_residential,1.0,0,2,1286.22,
BG41,shw_residential,1.0,0,3,255.128,
BG41,shw_residential,1.0,0,4,513.783,
BG41,shw_residential,1.0,0,5,1803.53,
BG41,shw_residential,1.0,0,6,6973.1,
BG41,shw_residential,1.0,0,7,14991.4,
BG41,shw_residential,1.0,0,8,19647.2,
BG41,shw_residential,1.0,0,9,18871.2,
BG41,shw_residential,1.0,0,10,14474.1,
BG41,shw_residential,1.0,0,11,11887.6,
BG41,shw_residential,1.0,0,12,11111.6,
BG41,shw_residential,1.0,0,13,10852.9,
BG41,shw_residential,1.0,0,14,10852.9,
BG41,shw_residential,1.0,0,15,9818.32,
BG41,shw_residential,1.0,0,16,8783.7,
BG41,shw_residential,1.0,0,17,7749.07,
BG41,shw_residential,1.0,0,18,11370.2,
BG41,shw_residential,1.0,0,19,13698.1,
BG41,shw_residential,1.0,0,20,16284.7,
BG41,shw_residential,1.0,0,21,13439.5,
BG41,shw_residential,1.0,0,22,13439.5,
BG41,shw_residential,1.0,0,23,10335.6,
BG41,shw_residential,1.0,0,24,8007.72,
BG41,shw_residential,1.0,1,1,2845.21,
BG41,shw_residential,1.0,1,2,1551.93,
BG41,shw_residential,1.0,1,3,775.965,
BG41,shw_residential,1.0,1,4,1034.62,
BG41,shw_residential,1.0,1,5,1810.58,
BG41,shw_residential,1.0,1,6,3103.86,
BG41,shw_residential,1.0,1,7,8276.95,
BG41,shw_residential,1.0,1,8,17071.2,
BG41,shw_residential,1.0,1,9,24054.9,
BG41,shw_residential,1.0,1,10,24313.6,
BG41,shw_residential,1.0,1,11,20951.0,
BG41,shw_residential,1.0,1,12,19916.4,
BG41,shw_residential,1.0,1,13,21468.4,
BG41,shw_residential,1.0,1,14,20433.8,
BG41,shw_residential,1.0,1,15,20692.4,
BG41,shw_residential,1.0,1,16,23020.3,
BG41,shw_residential,1.0,1,17,27417.5,
BG41,shw_residential,1.0,1,18,28969.4,
BG41,shw_residential,1.0,1,19,24572.2,
BG41,shw_residential,1.0,1,20,17071.2,
BG41,shw_residential,1.0,1,21,10346.2,
BG41,shw_residential,1.0,1,22,6725.03,
BG41,shw_residential,1.0,1,23,6207.72,
BG41,shw_residential,1.0,1,24,5426.46,
BG41,shw_residential,1.0,2,1,4138.48,
BG41,shw_residential,1.0,2,2,2845.21,
BG41,shw_residential,1.0,2,3,1293.28,
BG41,shw_residential,1.0,2,4,1034.62,
BG41,shw_residential,1.0,2,5,775.965,
BG41,shw_residential,1.0,2,6,2327.9,
BG41,shw_residential,1.0,2,7,8276.95,
BG41,shw_residential,1.0,2,8,17329.9,
BG41,shw_residential,1.0,2,9,27676.1,
BG41,shw_residential,1.0,2,10,30004.0,
BG41,shw_residential,1.0,2,11,29228.0,
BG41,shw_residential,1.0,2,12,24830.9,
BG41,shw_residential,1.0,2,13,21468.4,
BG41,shw_residential,1.0,2,14,15519.3,
BG41,shw_residential,1.0,2,15,10346.2,
BG41,shw_residential,1.0,2,16,8276.95,
BG41,shw_residential,1.0,2,17,10346.2,
BG41,shw_residential,1.0,2,18,13967.4,
BG41,shw_residential,1.0,2,19,14484.7,
BG41,shw_residential,1.0,2,20,13708.7,
BG41,shw_residential,1.0,2,21,13191.4,
BG41,shw_residential,1.0,2,22,10863.5,
BG41,shw_residential,1.0,2,23,8014.79,
BG41,shw_residential,1.0,2,24,5173.1,
BG41,shw_residential,2.0,0,1,2969.25,
BG41,shw_residential,2.0,0,2,1160.42,
BG41,shw_residential,2.0,0,3,450.883,
BG41,shw_residential,2.0,0,4,580.211,
BG41,shw_residential,2.0,0,5,1742.4,
BG41,shw_residential,2.0,0,6,5943.77,
BG41,shw_residential,2.0,0,7,12410.1,
BG41,shw_residential,2.0,0,8,16290.0,
BG41,shw_residential,2.0,0,9,16160.7,
BG41,shw_residential,2.0,0,10,12539.5,
BG41,shw_residential,2.0,0,11,10340.9,
BG41,shw_residential,2.0,0,12,9306.3,
BG41,shw_residential,2.0,0,13,9435.61,
BG41,shw_residential,2.0,0,14,9564.93,
BG41,shw_residential,2.0,0,15,8788.99,
BG41,shw_residential,2.0,0,16,7754.37,
BG41,shw_residential,2.0,0,17,7107.73,
BG41,shw_residential,2.0,0,18,9176.95,
BG41,shw_residential,2.0,0,19,11634.2,
BG41,shw_residential,2.0,0,20,13444.8,
BG41,shw_residential,2.0,0,21,12280.8,
BG41,shw_residential,2.0,0,22,11763.5,
BG41,shw_residential,2.0,0,23,9435.6,
BG41,shw_residential,2.0,0,24,6978.38,
BG41,shw_residential,2.0,1,1,2133.91,
BG41,shw_residential,2.0,1,2,1228.61,
BG41,shw_residential,2.0,1,3,452.647,
BG41,shw_residential,2.0,1,4,711.302,
BG41,shw_residential,2.0,1,5,1745.92,
BG41,shw_residential,2.0,1,6,3815.17,
BG41,shw_residential,2.0,1,7,8535.62,
BG41,shw_residential,2.0,1,8,15260.7,
BG41,shw_residential,2.0,1,9,19916.4,
BG41,shw_residential,2.0,1,10,19528.4,
BG41,shw_residential,2.0,1,11,16941.8,
BG41,shw_residential,2.0,1,12,15907.2,
BG41,shw_residential,2.0,1,13,17200.6,
BG41,shw_residential,2.0,1,14,16036.7,
BG41,shw_residential,2.0,1,15,15907.3,
BG41,shw_residential,2.0,1,16,17329.9,
BG41,shw_residential,2.0,1,17,21080.4,
BG41,shw_residential,2.0,1,18,23537.7,
BG41,shw_residential,2.0,1,19,21339.1,
BG41,shw_residential,2.0,1,20,16166.0,
BG41,shw_residential,2.0,1,21,10863.5,
BG41,shw_residential,2.0,1,22,7242.34,
BG41,shw_residential,2.0,1,23,5949.06,
BG41,shw_residential,2.0,1,24,4556.15,
BG41,shw_residential,2.0,2,1,2974.53,
BG41,shw_residential,2.0,2,2,1810.59,
BG41,shw_residential,2.0,2,3,646.64,
BG41,shw_residential,2.0,2,4,581.974,
BG41,shw_residential,2.0,2,5,581.974,
BG41,shw_residential,2.0,2,6,2392.56,
BG41,shw_residential,2.0,2,7,7113.0,
BG41,shw_residential,2.0,2,8,14743.3,
BG41,shw_residential,2.0,2,9,22632.3,
BG41,shw_residential,2.0,2,10,25736.2,
BG41,shw_residential,2.0,2,11,25348.2,
BG41,shw_residential,2.0,2,12,22115.0,
BG41,shw_residential,2.0,2,13,18364.5,
BG41,shw_residential,2.0,2,14,13579.4,
BG41,shw_residential,2.0,2,15,9182.25,
BG41,shw_residential,2.0,2,16,7630.32,
BG41,shw_residential,2.0,2,17,8794.27,
BG41,shw_residential,2.0,2,18,11380.8,
BG41,shw_residential,2.0,2,19,12156.8,
BG41,shw_residential,2.0,2,20,11380.8,
BG41,shw_residential,2.0,2,21,10992.8,
BG41,shw_residential,2.0,2,22,8794.26,
BG41,shw_residential,2.0,2,23,6464.62,
BG41,shw_residential,2.0,2,24,4267.81,
BG42,shw_residential,0.0,0,1,2845.21,
BG42,shw_residential,0.0,0,2,1034.62,
BG42,shw_residential,0.0,0,3,646.638,
BG42,shw_residential,0.0,0,4,646.638,
BG42,shw_residential,0.0,0,5,1681.26,
BG42,shw_residential,0.0,0,6,4914.43,
BG42,shw_residential,0.0,0,7,9828.88,
BG42,shw_residential,0.0,0,8,12932.7,
BG42,shw_residential,0.0,0,9,13450.1,
BG42,shw_residential,0.0,0,10,10604.9,
BG42,shw_residential,0.0,0,11,8794.28,
BG42,shw_residential,0.0,0,12,7501.0,
BG42,shw_residential,0.0,0,13,8018.31,
BG42,shw_residential,0.0,0,14,8276.96,
BG42,shw_residential,0.0,0,15,7759.65,
BG42,shw_residential,0.0,0,16,6725.03,
BG42,shw_residential,0.0,0,17,6466.38,
BG42,shw_residential,0.0,0,18,6983.69,
BG42,shw_residential,0.0,0,19,9570.23,
BG42,shw_residential,0.0,0,20,10604.8,
BG42,shw_residential,0.0,0,21,11122.2,
BG42,shw_residential,0.0,0,22,10087.5,
BG42,shw_residential,0.0,0,23,8535.6,
BG42,shw_residential,0.0,0,24,5949.05,
BG42,shw_residential,0.0,1,1,1422.6,
BG42,shw_residential,0.0,1,2,905.294,
BG42,shw_residential,0.0,1,3,129.328,
BG42,shw_residential,0.0,1,4,387.983,
BG42,shw_residential,0.0,1,5,1681.26,
BG42,shw_residential,0.0,1,6,4526.47,
BG42,shw_residential,0.0,1,7,8794.28,
BG42,shw_residential,0.0,1,8,13450.1,
BG42,shw_residential,0.0,1,9,15778.0,
BG42,shw_residential,0.0,1,10,14743.3,
BG42,shw_residential,0.0,1,11,12932.7,
BG42,shw_residential,0.0,1,12,11898.1,
BG42,shw_residential,0.0,1,13,12932.7,
BG42,shw_residential,0.0,1,14,11639.5,
BG42,shw_residential,0.0,1,15,11122.2,
BG42,shw_residential,0.0,1,16,11639.5,
BG42,shw_residential,0.0,1,17,14743.3,
BG42,shw_residential,0.0,1,18,18105.9,
BG42,shw_residential,0.0,1,19,18105.9,
BG42,shw_residential,0.0,1,20,15260.7,
BG42,shw_residential,0.0,1,21,11380.8,
BG42,shw_residential,0.0,1,22,7759.65,
BG42,shw_residential,0.0,1,23,5690.41,
BG42,shw_residential,0.0,1,24,3685.83,
BG42,shw_residential,0.0,2,1,1810.59,
BG42,shw_residential,0.0,2,2,775.967,
BG42,shw_residential,0.0,2,3,0.0,
BG42,shw_residential,0.0,2,4,129.328,
BG42,shw_residential,0.0,2,5,387.983,
BG42,shw_residential,0.0,2,6,2457.22,
BG42,shw_residential,0.0,2,7,5949.06,
BG42,shw_residential,0.0,2,8,12156.8,
BG42,shw_residential,0.0,2,9,17588.5,
BG42,shw_residential,0.0,2,10,21468.4,
BG42,shw_residential,0.0,2,11,21468.4,
BG42,shw_residential,0.0,2,12,19399.1,
BG42,shw_residential,0.0,2,13,15260.6,
BG42,shw_residential,0.0,2,14,11639.5,
BG42,shw_residential,0.0,2,15,8018.29,
BG42,shw_residential,0.0,2,16,6983.69,
BG42,shw_residential,0.0,2,17,7242.34,
BG42,shw_residential,0.0,2,18,8794.26,
BG42,shw_residential,0.0,2,19,9828.86,
BG42,shw_residential,0.0,2,20,9052.9,
BG42,shw_residential,0.0,2,21,8794.26,
BG42,shw_residential,0.0,2,22,6725.03,
BG42,shw_residential,0.0,2,23,4914.45,
BG42,shw_residential,0.0,2,24,3362.52,
BG42,shw_residential,1.0,0,1,3093.28,
BG42,shw_residential,1.0,0,2,1286.22,
BG42,shw_residential,1.0,0,3,255.128,
BG42,shw_residential,1.0,0,4,513.783,
BG42,shw_residential,1.0,0,5,1803.53,
BG42,shw_residential,1.0,0,6,6973.1,
BG42,shw_residential,1.0,0,7,14991.4,
BG42,shw_residential,1.0,0,8,19647.2,
BG42,shw_residential,1.0,0,9,18871.2,
BG42,shw_residential,1.0,0,10,14474.1,
BG42,shw_residential,1.0,0,11,11887.6,
BG42,shw_residential,1.0,0,12,11111.6,
BG42,shw_residential,1.0,0,13,10852.9,
BG42,shw_residential,1.0,0,14,10852.9,
BG42,shw_residential,1.0,0,15,9818.32,
BG42,shw_residential,1.0,0,16,8783.7,
