NUTS0_code,process,month,daytype,hour,load
AT,food_and_tobacco,3,0,13,118.57911547799999
AT,food_and_tobacco,3,0,14,118.57911547799999
AT,food_and_tobacco,3,0,15,117.440367694
AT,food_and_tobacco,3,0,16,116.586306856
AT,food_and_tobacco,3,0,17,115.732246018
AT,food_and_tobacco,3,0,18,115.732246018
AT,food_and_tobacco,3,0,19,115.732246018
AT,food_and_tobacco,3,0,20,115.732246018
AT,food_and_tobacco,3,0,21,115.732246018
AT,food_and_tobacco,3,0,22,115.732246018
AT,food_and_tobacco,3,0,23,114.48894684999999
AT,food_and_tobacco,3,0,24,114.48894684999999
AT,food_and_tobacco,3,1,1,111.96640498000001
AT,food_and_tobacco,3,1,2,111.96640498000001
AT,food_and_tobacco,3,1,3,111.96640498000001
AT,food_and_tobacco,3,1,4,111.96640498000001
AT,food_and_tobacco,3,1,5,111.96640498000001
AT,food_and_tobacco,3,1,6,111.96640498000001
AT,food_and_tobacco,3,1,7,114.017553727
AT,food_and_tobacco,3,1,8,114.852796991
AT,food_and_tobacco,3,1,9,115.966454676
AT,food_and_tobacco,3,1,10,115.966454676
AT,food_and_tobacco,3,1,11,115.966454676
AT,food_and_tobacco,3,1,12,115.966454676
AT,food_and_tobacco,3,1,13,115.966454676
AT,food_and_tobacco,3,1,14,115.966454676
AT,food_and_tobacco,3,1,15,114.852796991
AT,food_and_tobacco,3,1,16,114.017553727
AT,food_and_tobacco,3,1,17,113.182310463
AT,food_and_tobacco,3,1,18,113.182310463
AT,food_and_tobacco,3,1,19,113.182310463
AT,food_and_tobacco,3,1,20,113.182310463
AT,food_and_tobacco,3,1,21,113.182310463
AT,food_and_tobacco,3,1,22,113.182310463
AT,food_and_tobacco,3,1,23,111.96640498000001
AT,food_and_tobacco,3,1,24,111.96640498000001
AT,food_and_tobacco,3,2,1,111.470843352
AT,food_and_tobacco,3,2,2,111.470843352
AT,food_and_tobacco,3,2,3,111.470843352
AT,food_and_tobacco,3,2,4,111.470843352
AT,food_and_tobacco,3,2,5,111.470843352
AT,food_and_tobacco,3,2,6,111.470843352
AT,food_and_tobacco,3,2,7,113.512913745
AT,food_and_tobacco,3,2,8,114.344460235
AT,food_and_tobacco,3,2,9,115.453188888
AT,food_and_tobacco,3,2,10,115.453188888
AT,food_and_tobacco,3,2,11,115.453188888
AT,food_and_tobacco,3,2,12,115.453188888
AT,food_and_tobacco,3,2,13,115.453188888
AT,food_and_tobacco,3,2,14,115.453188888
AT,food_and_tobacco,3,2,15,114.344460235
AT,food_and_tobacco,3,2,16,113.512913745
AT,food_and_tobacco,3,2,17,112.681367255
AT,food_and_tobacco,3,2,18,112.681367255
AT,food_and_tobacco,3,2,19,112.681367255
AT,food_and_tobacco,3,2,20,112.681367255
AT,food_and_tobacco,3,2,21,112.681367255
AT,food_and_tobacco,3,2,22,112.681367255
AT,food_and_tobacco,3,2,23,111.470843352
AT,food_and_tobacco,3,2,24,111.470843352
AT,food_and_tobacco,4,0,1,111.658419397
AT,food_and_tobacco,4,0,2,111.658419397
AT,food_and_tobacco,4,0,3,111.658419397
AT,food_and_tobacco,4,0,4,111.658419397
AT,food_and_tobacco,4,0,5,111.658419397
AT,food_and_tobacco,4,0,6,111.658419397
AT,food_and_tobacco,4,0,7,113.703926056
AT,food_and_tobacco,4,0,8,114.53687182
AT,food_and_tobacco,4,0,9,115.64746617099999
AT,food_and_tobacco,4,0,10,115.64746617099999
AT,food_and_tobacco,4,0,11,115.64746617099999
AT,food_and_tobacco,4,0,12,115.64746617099999
AT,food_and_tobacco,4,0,13,115.64746617099999
AT,food_and_tobacco,4,0,14,115.64746617099999
AT,food_and_tobacco,4,0,15,114.53687182
AT,food_and_tobacco,4,0,16,113.703926056
AT,food_and_tobacco,4,0,17,112.87098029299999
AT,food_and_tobacco,4,0,18,112.87098029299999
AT,food_and_tobacco,4,0,19,112.87098029299999
AT,food_and_tobacco,4,0,20,112.87098029299999
AT,food_and_tobacco,4,0,21,112.87098029299999
AT,food_and_tobacco,4,0,22,112.87098029299999
AT,food_and_tobacco,4,0,23,111.658419397
AT,food_and_tobacco,4,0,24,111.658419397
AT,food_and_tobacco,4,1,1,109.198242709
AT,food_and_tobacco,4,1,2,109.198242709
AT,food_and_tobacco,4,1,3,109.198242709
AT,food_and_tobacco,4,1,4,109.198242709
AT,food_and_tobacco,4,1,5,109.198242709
AT,food_and_tobacco,4,1,6,109.198242709
AT,food_and_tobacco,4,1,7,111.19868059699999
AT,food_and_tobacco,4,1,8,112.013274016
AT,food_and_tobacco,4,1,9,113.099398575
AT,food_and_tobacco,4,1,10,113.099398575
AT,food_and_tobacco,4,1,11,113.099398575
AT,food_and_tobacco,4,1,12,113.099398575
AT,food_and_tobacco,4,1,13,113.099398575
AT,food_and_tobacco,4,1,14,113.099398575
AT,food_and_tobacco,4,1,15,112.013274016
AT,food_and_tobacco,4,1,16,111.19868059699999
AT,food_and_tobacco,4,1,17,110.384087178
AT,food_and_tobacco,4,1,18,110.384087178
AT,food_and_tobacco,4,1,19,110.384087178
AT,food_and_tobacco,4,1,20,110.384087178
AT,food_and_tobacco,4,1,21,110.384087178
AT,food_and_tobacco,4,1,22,110.384087178
AT,food_and_tobacco,4,1,23,109.198242709
AT,food_and_tobacco,4,1,24,109.198242709
AT,food_and_tobacco,4,2,1,108.714932926
AT,food_and_tobacco,4,2,2,108.714932926
AT,food_and_tobacco,4,2,3,108.714932926
AT,food_and_tobacco,4,2,4,108.714932926
AT,food_and_tobacco,4,2,5,108.714932926
AT,food_and_tobacco,4,2,6,108.714932926
AT,food_and_tobacco,4,2,7,110.706516905
