NUTS0_code,process,month,daytype,hour,load
IT,iron_and_steel,10,2,1,111.077592167
IT,iron_and_steel,10,2,2,111.077592167
IT,iron_and_steel,10,2,3,111.077592167
IT,iron_and_steel,10,2,4,111.077592167
IT,iron_and_steel,10,2,5,111.077592167
IT,iron_and_steel,10,2,6,111.077592167
IT,iron_and_steel,10,2,7,113.327567492
IT,iron_and_steel,10,2,8,113.447918838
IT,iron_and_steel,10,2,9,113.608387299
IT,iron_and_steel,10,2,10,113.608387299
IT,iron_and_steel,10,2,11,113.608387299
IT,iron_and_steel,10,2,12,113.608387299
IT,iron_and_steel,10,2,13,113.608387299
IT,iron_and_steel,10,2,14,113.608387299
IT,iron_and_steel,10,2,15,113.447918838
IT,iron_and_steel,10,2,16,113.327567492
IT,iron_and_steel,10,2,17,113.207216146
IT,iron_and_steel,10,2,18,113.207216146
IT,iron_and_steel,10,2,19,113.207216146
IT,iron_and_steel,10,2,20,113.207216146
IT,iron_and_steel,10,2,21,113.207216146
IT,iron_and_steel,10,2,22,113.207216146
IT,iron_and_steel,10,2,23,111.077592167
IT,iron_and_steel,10,2,24,111.077592167
IT,iron_and_steel,11,0,1,113.308813808
IT,iron_and_steel,11,0,2,113.308813808
IT,iron_and_steel,11,0,3,113.308813808
IT,iron_and_steel,11,0,4,113.308813808
IT,iron_and_steel,11,0,5,113.308813808
IT,iron_and_steel,11,0,6,113.308813808
IT,iron_and_steel,11,0,7,115.60398451
IT,iron_and_steel,11,0,8,115.72675336
IT,iron_and_steel,11,0,9,115.89044516
IT,iron_and_steel,11,0,10,115.89044516
IT,iron_and_steel,11,0,11,115.89044516
IT,iron_and_steel,11,0,12,115.89044516
IT,iron_and_steel,11,0,13,115.89044516
IT,iron_and_steel,11,0,14,115.89044516
IT,iron_and_steel,11,0,15,115.72675336
IT,iron_and_steel,11,0,16,115.60398451
IT,iron_and_steel,11,0,17,115.481215659
IT,iron_and_steel,11,0,18,115.481215659
IT,iron_and_steel,11,0,19,115.481215659
IT,iron_and_steel,11,0,20,115.481215659
IT,iron_and_steel,11,0,21,115.481215659
IT,iron_and_steel,11,0,22,115.481215659
